"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00443",53.9608930745625,-13.3247879662159,0.812869457274272,0.674429478131096,0.68141274982446,1.80381356879871,1.93227513100465,0.961990145234907,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 7","K02987",3,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02987","RP-S4e, RPS4","small subunit ribosomal protein S4e","-"
"g_00443",53.9608930745625,-13.3247879662159,0.812869457274272,0.674429478131096,0.68141274982446,1.80381356879871,1.93227513100465,0.961990145234907,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 7","K02987",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02987","RP-S4e, RPS4","small subunit ribosomal protein S4e","-"
"g_00443",53.9608930745625,-13.3247879662159,0.812869457274272,0.674429478131096,0.68141274982446,1.80381356879871,1.93227513100465,0.961990145234907,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 7","K02987",3,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02987","RP-S4e, RPS4","small subunit ribosomal protein S4e","-"
"g_01445",52.522284700158,-12.4075070000245,0.614091020606244,0.497450489009401,0.742301782415784,1.87888856771907,1.79712771983219,0.821803878042682,"Yellow_vs_Dark","N","Topology=o26-46i124-146o",0,1,"Cluster 7","K04713",1,9100,"Metabolism",9103,"Lipid metabolism",600,"Sphingolipid metabolism","K04713","SUR 2.00","sphinganine C4-monooxygenase","[EC:1.14.18.5]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",536,"Glycosaminoglycan binding proteins","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9140,"Cellular Processes",9141,"Transport and catabolism",4140,"Autophagy - animal","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9140,"Cellular Processes",9143,"Cell growth and death",4210,"Apoptosis","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9150,"Organismal Systems",9152,"Endocrine system",4924,"Renin secretion","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",37.467822999387,-22.38121598083,0.23154833739598,0.145981902022965,0.283817325211208,1.25696288723423,1.35678381410562,0.458386565308792,"Yellow_vs_Dark","N","Topology=i46-68o",0,1,"Cluster 7","K01363",10,9140,"Cellular Processes",9141,"Transport and catabolism",4142,"Lysosome","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
