"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Blue1","Blue2","Blue3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9100,"Metabolism",9102,"Energy metabolism",710,"Carbon fixation in photosynthetic organisms","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9160,"Human Diseases",9171,"Infectious disease: bacterial",5132,"Salmonella infection","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",4131,"Membrane trafficking","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9160,"Human Diseases",9171,"Infectious disease: bacterial",5130,"Pathogenic Escherichia coli infection","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9100,"Metabolism",9101,"Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9160,"Human Diseases",9166,"Cardiovascular disease",5415,"Diabetic cardiomyopathy","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9160,"Human Diseases",9164,"Neurodegenerative disease",5010,"Alzheimer disease","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00106",-25.3649339154415,-20.6445391593763,1.08775008644839,1.03536424884409,1.38759446609101,0.968181733279783,0.607019438033865,0.690794550711248,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K00134",9,9130,"Environmental Information Processing",9132,"Signal transduction",4066,"HIF-1 signaling pathway","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)","[EC:1.2.1.12]"
"g_00267",-33.8011929881866,-35.9899650372847,1.98680650777346,1.68727929052459,1.8546812437409,1.58294417784454,1.74495778969962,1.44226131260923,"Blue_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02035",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","-"
"g_00267",-33.8011929881866,-35.9899650372847,1.98680650777346,1.68727929052459,1.8546812437409,1.58294417784454,1.74495778969962,1.44226131260923,"Blue_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02035",2,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2024,"Quorum sensing","K02035","ABC.PE.S","peptide/nickel transport system substrate-binding protein","-"
"g_00335",-21.1121753236025,-22.1987153048072,1.130744256171,1.18861840770521,0.973780652519058,1.04462277012239,0.735445592236953,0.601409909055084,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01872",3,9120,"Genetic Information Processing",9122,"Translation",970,"Aminoacyl-tRNA biosynthesis","K01872","AARS, alaS","alanyl-tRNA synthetase","[EC:6.1.1.7]"
"g_00335",-21.1121753236025,-22.1987153048072,1.130744256171,1.18861840770521,0.973780652519058,1.04462277012239,0.735445592236953,0.601409909055084,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01872",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1007,"Amino acid related enzymes","K01872","AARS, alaS","alanyl-tRNA synthetase","[EC:6.1.1.7]"
"g_00335",-21.1121753236025,-22.1987153048072,1.130744256171,1.18861840770521,0.973780652519058,1.04462277012239,0.735445592236953,0.601409909055084,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01872",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K01872","AARS, alaS","alanyl-tRNA synthetase","[EC:6.1.1.7]"
"g_00350",-21.1286823109787,-22.9407884232578,1.06391077052448,1.23183901684709,0.953127500017072,1.05190800061509,0.815017984570909,0.7863417005945,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01869",4,9120,"Genetic Information Processing",9122,"Translation",970,"Aminoacyl-tRNA biosynthesis","K01869","LARS, leuS","leucyl-tRNA synthetase","[EC:6.1.1.4]"
"g_00350",-21.1286823109787,-22.9407884232578,1.06391077052448,1.23183901684709,0.953127500017072,1.05190800061509,0.815017984570909,0.7863417005945,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01869",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K01869","LARS, leuS","leucyl-tRNA synthetase","[EC:6.1.1.4]"
"g_00350",-21.1286823109787,-22.9407884232578,1.06391077052448,1.23183901684709,0.953127500017072,1.05190800061509,0.815017984570909,0.7863417005945,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01869",4,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1007,"Amino acid related enzymes","K01869","LARS, leuS","leucyl-tRNA synthetase","[EC:6.1.1.4]"
