"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Yellow1.x","Yellow2.x","Yellow3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1.y","Dark2.y","Dark3.y","Yellow1.y","Yellow2.y","Yellow3.y","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_07157",7.95282569964685,37.2451517009913,0.424007270016892,0.34032749408971,0.180295371832348,0.553313339194873,0.650311312261893,0.789687157668419,"Yellow_vs_Dark","Cluster 5",0,0,"A1TYK2.1","RecName: Full=50S ribosomal protein L22",1.322181,1.524881,0.924959,1.65465,1.189412,0.514591,2.575307,3.470039,5.16151,"K02890",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02890","RP-L22, MRPL22, rplV","large subunit ribosomal protein L22","-"
"g_07157",7.95282569964685,37.2451517009913,0.424007270016892,0.34032749408971,0.180295371832348,0.553313339194873,0.650311312261893,0.789687157668419,"Yellow_vs_Dark","Cluster 5",0,0,"A1TYK2.1","RecName: Full=50S ribosomal protein L22",1.322181,1.524881,0.924959,1.65465,1.189412,0.514591,2.575307,3.470039,5.16151,"K02890",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02890","RP-L22, MRPL22, rplV","large subunit ribosomal protein L22","-"
"g_08281",-4.72848335360445,42.2624004264275,0.490759849199209,0.42255586310379,0.450242486048049,0.782624385718522,0.884162259653965,0.941002801661277,"Yellow_vs_Dark","Cluster 5",0,0,NA,NA,5.679051,4.72246,3.602496,2.095707,1.645793,1.819957,5.062118,6.658827,7.72977,"K03088",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03088","rpoE","RNA polymerase sigma-70 factor, ECF subfamily","-"
"g_09581",7.57193650454264,48.5325111367591,0.268063346367562,0.343003063010258,0.262707081889867,0.696734942471318,0.697637806025337,1.11564648507595,"Yellow_vs_Dark","Cluster 5",0,0,"A1U127.1","RecName: Full=Nucleoid-associated protein Maqu_1612",1.363065,1.487065,1.760153,0.853802,1.202942,0.831079,3.974334,3.984686,12.051081,"K09747",1,9190,"Not Included in Pathway or Brite",9192,"Unclassified: genetic information processing",99998,"Others","K09747","ebfC","nucleoid-associated protein EbfC","-"
"g_11168",-16.3001360794184,45.1424818661876,0.375487666201653,0.271314792175387,0.649130614385794,1.26885306270956,0.883472916115165,1.17091392893439,"Yellow_vs_Dark","Cluster 5",0,0,"B5XWN4.1","RecName: Full=Transcriptional regulator SlyA",2.113985,2.012198,1.29631,1.374038,0.867733,3.457903,17.57176,6.64668,13.822243,"K06075",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K06075","slyA","MarR family transcriptional regulator, transcriptional regulator for hemolysin","-"
"g_12144",3.54290504678433,49.0529334369644,0.357981893021047,0.171154329015693,0.293374047339564,0.657800402377428,0.790142182299261,1.06722099103719,"Yellow_vs_Dark","Cluster 5",0,0,NA,NA,1.02639,0.501516,0.377381,1.280247,0.483045,0.965052,3.54779,5.167969,10.674035,"K07167",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99995,"Signaling proteins","K07167","chrR","putative transcriptional regulator","-"
"g_17679",-11.8618456221981,49.3773201148281,0.479168319331853,0.230262901320062,0.645024049062973,0.561459886521835,1.10615249944462,1.45811558112989,"Yellow_vs_Dark","Cluster 5",0,0,"A0A0H3GEZ8.1","RecName: Full=Ribosome hibernation promotion factor; Short=HPF; AltName: Full=Ribosome hibernation-promoting factor",4.64931,12.647011,7.671889,2.014174,0.699272,3.415949,2.643006,11.768871,27.715447,"K05808",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K05808","yhbH","putative sigma-54 modulation protein","-"
"g_23049",-1.29604982212936,53.1979109661828,0.33959691056135,0.288702515815523,0.43600687760798,0.708032070808556,1.03563390865907,1.00109915355154,"Yellow_vs_Dark","Cluster 5",0,0,"P0A970.1","RecName: Full=Cold shock-like protein CspD; Short=CSP-D >P0A969.1 RecName: Full=Cold shock-like protein CspD; Short=CSP-D >P0A968.1 RecName: Full=Cold shock-like protein CspD; Short=CSP-D >P0A971.1 RecName: Full=Cold shock-like protein CspD; Short=CSP-D",0.930585,2.222615,2.892326,1.185732,0.944028,1.729021,4.105427,9.855102,9.025341,"K03704",1,9190,"Not Included in Pathway or Brite",9192,"Unclassified: genetic information processing",99973,"Transcription","K03704","cspA","cold shock protein","-"
"g_25804",20.249131988124,39.9339672942985,0.30440822806524,0.213569284905406,0.21223689269848,0.471436353982639,0.506542101442148,0.96625482238188,"Yellow_vs_Dark","Cluster 5",0,0,"P26480.1","RecName: Full=RNA polymerase sigma factor RpoD; AltName: Full=Sigma-70",0.878781,6.038241,2.222115,1.015618,0.635194,0.630185,1.960986,2.210274,8.252409,"K03086",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K03086","rpoD","RNA polymerase primary sigma factor","-"
"g_25804",20.249131988124,39.9339672942985,0.30440822806524,0.213569284905406,0.21223689269848,0.471436353982639,0.506542101442148,0.96625482238188,"Yellow_vs_Dark","Cluster 5",0,0,"P26480.1","RecName: Full=RNA polymerase sigma factor RpoD; AltName: Full=Sigma-70",0.878781,6.038241,2.222115,1.015618,0.635194,0.630185,1.960986,2.210274,8.252409,"K03086",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03086","rpoD","RNA polymerase primary sigma factor","-"
"g_27616",-13.2951185729856,51.7857065957937,0.532290416821785,0.247525245842887,0.421354629521008,0.797328420909412,1.00088627183747,1.58760126655935,"Yellow_vs_Dark","Cluster 5",0,0,"Q87VN8.1","RecName: Full=Curved DNA-binding protein",1.292127,0.730807,2.158875,2.406359,0.768175,1.638485,5.270879,9.020428,37.690226,"K05516",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K05516","cbpA","curved DNA-binding protein","-"
"g_27616",-13.2951185729856,51.7857065957937,0.532290416821785,0.247525245842887,0.421354629521008,0.797328420909412,1.00088627183747,1.58760126655935,"Yellow_vs_Dark","Cluster 5",0,0,"Q87VN8.1","RecName: Full=Curved DNA-binding protein",1.292127,0.730807,2.158875,2.406359,0.768175,1.638485,5.270879,9.020428,37.690226,"K05516",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins","K05516","cbpA","curved DNA-binding protein","-"
"g_27888",-3.14957598498297,44.1191043259684,0.537602019472823,0.363380670593189,0.339885320222501,0.548434626633942,0.883359424540015,0.984361979946271,"Yellow_vs_Dark","Cluster 5",0,0,"A1TYK9.1","RecName: Full=50S ribosomal protein L5",1.506287,2.695541,2.104709,2.448276,1.30877,1.187184,2.535368,6.644682,8.646327,"K02931",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02931","RP-L5, MRPL5, rplE","large subunit ribosomal protein L5","-"
"g_27888",-3.14957598498297,44.1191043259684,0.537602019472823,0.363380670593189,0.339885320222501,0.548434626633942,0.883359424540015,0.984361979946271,"Yellow_vs_Dark","Cluster 5",0,0,"A1TYK9.1","RecName: Full=50S ribosomal protein L5",1.506287,2.695541,2.104709,2.448276,1.30877,1.187184,2.535368,6.644682,8.646327,"K02931",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02931","RP-L5, MRPL5, rplE","large subunit ribosomal protein L5","-"
"g_28290",-10.0782732131788,45.888936441688,0.563195852502376,0.422676164943974,0.534352973746644,0.685530629137004,0.925181938391076,1.38281487052547,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,1.917894,1.848007,3.931023,2.657597,1.646526,2.422575,3.847643,7.417477,23.144314,"K07113",1,9190,"Not Included in Pathway or Brite",9194,"Poorly characterized",99996,"General function prediction only","K07113","fxsA","UPF0716 protein FxsA","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","Cluster 5",0,0,"P43501.1","RecName: Full=Protein PilH",0.801316,1.301026,1.294128,1.732362,1.54838,1.412679,2.433917,5.417,11.267761,"K02658",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","Cluster 5",0,0,"P43501.1","RecName: Full=Protein PilH",0.801316,1.301026,1.294128,1.732362,1.54838,1.412679,2.433917,5.417,11.267761,"K02658",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","Cluster 5",0,0,"P43501.1","RecName: Full=Protein PilH",0.801316,1.301026,1.294128,1.732362,1.54838,1.412679,2.433917,5.417,11.267761,"K02658",5,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","Cluster 5",0,0,"P43501.1","RecName: Full=Protein PilH",0.801316,1.301026,1.294128,1.732362,1.54838,1.412679,2.433917,5.417,11.267761,"K02658",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","Cluster 5",0,0,"P43501.1","RecName: Full=Protein PilH",0.801316,1.301026,1.294128,1.732362,1.54838,1.412679,2.433917,5.417,11.267761,"K02658",5,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2025,"Biofilm formation - Pseudomonas aeruginosa","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","Cluster 5",0,0,"A1TZP6.1","RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase",0.875754,1.100408,1.530003,0.76679,0.932618,1.032472,3.504965,2.155024,9.889237,"K00940",5,9130,"Environmental Information Processing",9132,"Signal transduction",4016,"MAPK signaling pathway - plant","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","Cluster 5",0,0,"A1TZP6.1","RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase",0.875754,1.100408,1.530003,0.76679,0.932618,1.032472,3.504965,2.155024,9.889237,"K00940",5,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",983,"Drug metabolism - other enzymes","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","Cluster 5",0,0,"A1TZP6.1","RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase",0.875754,1.100408,1.530003,0.76679,0.932618,1.032472,3.504965,2.155024,9.889237,"K00940",5,9100,"Metabolism",9104,"Nucleotide metabolism",240,"Pyrimidine metabolism","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","Cluster 5",0,0,"A1TZP6.1","RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase",0.875754,1.100408,1.530003,0.76679,0.932618,1.032472,3.504965,2.155024,9.889237,"K00940",5,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","Cluster 5",0,0,"A1TZP6.1","RecName: Full=Nucleoside diphosphate kinase; Short=NDK; Short=NDP kinase; AltName: Full=Nucleoside-2-P kinase",0.875754,1.100408,1.530003,0.76679,0.932618,1.032472,3.504965,2.155024,9.889237,"K00940",5,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",4131,"Membrane trafficking","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32879",-11.1724395441078,36.0295115470068,0.701417898725494,0.382335528523763,0.647068579731862,1.18438501740569,0.956418894269783,1.21350498031627,"Yellow_vs_Dark","Cluster 5",0,0,"A4VGE9.1","RecName: Full=ATP-dependent protease ATPase subunit HslU; AltName: Full=Unfoldase HslU",1.612036,1.589753,1.722015,4.028262,1.411768,3.436787,14.289209,8.045215,15.349519,"K03667",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03667","hslU","ATP-dependent HslUV protease ATP-binding subunit HslU","-"
