"id","umap1","umap2","W_1","W_2","W_3","B_1","B_2","B_3","degs","X.","Topology","Signalp","tmhmm","Cluster","id_raw","Gene","KO","Definition","Pathway","Enzyme","Modules","Hyperlink"
"comp100701_c0_seq1.40.328.minus.Z1_2",1.37935698702298,-5.03358386605592,-0.397846468488607,-0.397180851185628,-0.375495740104357,-0.171256325558628,2.99319343027348,0.763165270355308,"Blue_vs_White","N","N",0,0,"Cluster 3","comp100701_c0_seq1.40.328.minus.Z1_2_1","rhp:LPB142_14970","K02019","molybdate transport system regulatory protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02019"
"comp101960_c0_seq1.1.356.minus.Z2_2",-0.819848705148947,-3.25468932004851,-0.447887568687404,-0.401590123351628,-0.451186450175092,0.483603458927436,2.9309965077645,0.610450164816865,"Blue_vs_White","N","N",0,0,"Cluster 3","comp101960_c0_seq1.1.356.minus.Z2_2_1","rii:FFM53_033730","K09967","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K09967"
"comp103249_c0_seq1.1.364.minus.W_2",-3.90173200810474,-4.06207302804205,-0.493827647161561,-0.429843665411611,-0.491766507465425,1.01377414520373,2.66620978610935,0.795315500205719,"Blue_vs_White","N","N",0,0,"Cluster 3","comp103249_c0_seq1.1.364.minus.W_2_1","sgi:SGRAN_0882","K03286","OmpA-OmpF porin, OOP family","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03286"
"comp103355_c0_seq1.1.757.minus.Y_3",3.4677629145534,-4.03989004579514,-0.205541882464764,-0.170120171673617,-0.117175353070596,0.0706973956838613,3.12697772818641,-0.119344880704447,"Blue_vs_White","N","N",0,0,"Cluster 3","comp103355_c0_seq1.1.757.minus.Y_3_1","qau:KI612_18895","K03618","hydrogenase-1 operon protein HyaF","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03618"
"comp105413_c0_seq1.1.549.minus.W_2",-5.24444631596467,-2.24755912743367,-0.461026914813807,-0.375167651326216,-0.471052717009874,1.20458946811038,2.75928208205682,0.169692035041936,"Blue_vs_White","N","N",0,0,"Cluster 3","comp105413_c0_seq1.1.549.minus.W_2_1","rhp:LPB142_06120","K01934","5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]","map00670,map01100","6.3.3.2","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01934"
"comp105838_c0_seq1.58.381.minus.Z2_2",0.487780436508615,-4.95494862585769,-0.429456759021768,-0.439022307335646,-0.390691115854998,0.148727494617099,2.89627741586132,0.917439570227133,"Blue_vs_White","N","N",0,0,"Cluster 3","comp105838_c0_seq1.58.381.minus.Z2_2_1","azl:AZL_f00250","K07171","mRNA interferase MazF [EC:3.1.-.-]","-","3.1.-.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K07171"
"comp107494_c0_seq1.110.974.minus.Z3_3",-2.71982886703889,-2.34957141894097,-0.460824246481311,-0.457889657375319,-0.46309316202013,0.813856253500645,2.85317066574854,0.509071516575365,"Blue_vs_White","N","N",0,0,"Cluster 3","comp107494_c0_seq1.110.974.minus.Z3_3_1","rhp:LPB142_06150","K05596","LysR family transcriptional regulator, chromosome initiation inhibitor","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K05596"
"comp108815_c0_seq1.1.317.minus.Z2_1",-4.30713695644307,-4.3821882448725,-0.489239280415771,-0.49965967104268,-0.47975032135328,1.06008069804533,2.62762180648534,0.83525640418433,"Blue_vs_White","N","N",0,0,"Cluster 3","comp108815_c0_seq1.1.317.minus.Z2_1_1","ahu:A6A40_04520","K01876","aspartyl-tRNA synthetase [EC:6.1.1.12]","map00970","6.1.1.12","M00360,M00359","http://www.genome.jp/dbget-bin/www_bget?ko:K01876"
"comp10911_c0_seq1.1.452.minus.Z1_1",-3.50662336547635,-4.69410039009179,-0.487004548038804,-0.491655536037597,-0.495035861955675,0.980974938560768,2.64309821570344,0.888192287776995,"Blue_vs_White","N","N",0,0,"Cluster 3","comp10911_c0_seq1.1.452.minus.Z1_1_1","aoz:HUE56_19380","K03406","methyl-accepting chemotaxis protein","map02020,map02030","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03406"
"comp109449_c0_seq1.1.719.minus.R_1",-1.39087779995537,-1.49963230889174,-0.382966323935252,-0.356284834705584,-0.404189591404334,0.519596720075555,3.05372857732073,-0.0275439355251715,"Blue_vs_White","N","N",0,0,"Cluster 3","comp109449_c0_seq1.1.719.minus.R_1_1","dey:HYN24_08230","K03750","molybdopterin molybdotransferase [EC:2.10.1.1]","map00790,map01100,map01240","2.10.1.1","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03750"
